"survey_id","site_id","site_description","zone","decimal_longitude","decimal_latitude","geodetic_datum","terrestrial","year_deployed","year_retrieved","serial","sensor_type","sensor_part","interval","height","deployment_datetime","retrieval_datetime","status","hobo"
693,"PPWET1","Pumice Plain Wetland #1","pyroclastic flow",-122.173128524109,46.2487124942667,"EPSG:4326",TRUE,2019,2019,"9905286","pro-v2","U23-001",30,100,2019-07-02 10:45:00,2019-10-17 11:46:00,"clean",TRUE
694,"PPUPL1","Pumice Plain Upland #1","pyroclastic flow",-122.176838117238,46.247020266064,"EPSG:4326",TRUE,2019,2019,"20133750","pro-v2","U23-001",30,100,2019-07-02 11:00:00,2019-10-17 11:31:00,"clean",TRUE
695,"WILSPU","Willow Springs Upland","pyroclastic flow",-122.16352210257,46.2423156126896,"EPSG:4326",TRUE,2019,2019,"20133751","pro-v2","U23-001",30,100,2019-07-02 11:30:00,2019-10-17 12:45:00,"clean",TRUE
696,"BSTCRK","Basalt Creek Riparian","pyroclastic flow",-122.161689462774,46.2434091890031,"EPSG:4326",TRUE,2019,2019,"20133748","pro-v2","U23-001",30,100,2019-07-02 11:35:00,2019-10-23 12:00:00,"clean",TRUE
697,"PPCAST","Pumice Plain Castilleja","pyroclastic flow",-122.158489220598,46.244861677207,"EPSG:4326",TRUE,2019,2019,"10943620","pro-v2","U23-001",30,100,2019-07-02 11:50:00,2019-10-23 12:30:00,"clean",TRUE
698,"RDRUPL","Red Rock Creek Upland","pyroclastic flow",-122.159865611179,46.2388237986033,"EPSG:4326",TRUE,2019,2019,"20133749","pro-v2","U23-001",30,100,2019-07-02 12:15:00,2019-10-17 13:02:00,"clean",TRUE
699,"RDRCRK","Red Rock Creek Riparian","pyroclastic flow",-122.159147409643,46.2374415171224,"EPSG:4326",TRUE,2019,2019,"9905284","pro-v2","U23-001",30,100,2019-07-02 12:25:00,2019-10-17 13:14:00,"clean",TRUE
700,"DUCKBE","Duck Bay East","Spirit Lake",-122.146269880492,46.2507020762844,"EPSG:4326",FALSE,2019,2020,"10209355","pendant","UA-002-64",60,-600,2019-09-04 13:00:00,2020-10-15 11:45:00,"clean",TRUE
701,"DUCKBE","Duck Bay East","Spirit Lake",-122.146269880492,46.2507020762844,"EPSG:4326",FALSE,2019,2020,"20137154","pendant","UA-002-64",60,-100,2019-09-04 13:00:00,2020-10-15 11:45:00,"clean",TRUE
702,"DUCKBW","Duck Bay West","Spirit Lake",-122.149234001459,46.254495167354,"EPSG:4326",FALSE,2019,2020,"20137147","pendant","UA-002-64",60,-600,2019-09-04 13:35:00,2020-10-15 11:27:00,"clean",TRUE
703,"DUCKBW","Duck Bay West","Spirit Lake",-122.149234001459,46.254495167354,"EPSG:4326",FALSE,2019,2020,"20137150","pendant","UA-002-64",60,-100,2019-09-04 13:35:00,,"lost",FALSE
704,"SUNISL","Sunken Island","Spirit Lake",-122.140054998105,46.258215484174,"EPSG:4326",FALSE,2019,2020,"9949429","pendant","UA-002-08",60,-1000,2019-09-04 13:55:00,2020-10-15 11:00:00,"clean",TRUE
705,"SUNISL","Sunken Island","Spirit Lake",-122.140054998105,46.258215484174,"EPSG:4326",FALSE,2019,2020,"10172857","pendant","UA-002-64",60,-2000,2019-09-04 13:55:00,2020-10-15 11:00:00,"clean",TRUE
706,"SUNISL","Sunken Island","Spirit Lake",-122.140054998105,46.258215484174,"EPSG:4326",FALSE,2019,2020,"10647206","pendant","UA-002-64",60,-100,2019-09-04 13:55:00,2020-10-15 11:00:00,"lost",TRUE
707,"CMPCRK_L","Camp Creek, lower","pyroclastic flow",-122.168798409412,46.2571140793332,"EPSG:4326",FALSE,2020,2020,"10951898","pendant","UA-002-64",30,-15,2020-05-15 10:55:00,2020-10-08 13:39:00,"clean",TRUE
708,"CMPCRK_U","Camp Creek, upper","pyroclastic flow",-122.173532352688,46.2555104032148,"EPSG:4326",FALSE,2020,2020,"20685706","pendant","UA-002-64",30,-15,2020-05-15 11:22:00,2020-07-06 10:13:00,"lost",TRUE
709,"CMPCRKE_L","Camp Creek East, lower","pyroclastic flow",-122.174538130298,46.2524666756501,"EPSG:4326",FALSE,2020,2020,"20137140","pendant","UA-002-64",30,-20,2020-05-15 11:40:00,2020-10-08 12:41:00,"lost",TRUE
710,"GEOCRKW_L","Geothermal Creek West, lower","pyroclastic flow",-122.169986354195,46.2523347198909,"EPSG:4326",FALSE,2020,2020,"20685709","pendant","UA-002-64",30,-25,2020-05-15 12:08:00,2020-07-21 11:50:00,"clean",TRUE
711,"GEOCRK_U","Geothermal Creek, upper","pyroclastic flow",-122.166143508785,46.2567887468301,"EPSG:4326",FALSE,2020,2020,"10951899","pendant","UA-002-64",30,-20,2020-05-15 12:25:00,2020-10-08 13:26:00,"clean",TRUE
712,"GEOCRKE_L","Geothermal Creek East, lower","pyroclastic flow",-122.168241407814,46.25276303728,"EPSG:4326",FALSE,2020,2020,"20137153","pendant","UA-002-64",30,-15,2020-05-15 13:05:00,2020-10-08 13:08:00,"clean",TRUE
713,"CLRCRK_L","Clear Creek, lower","pyroclastic flow",-122.160296153184,46.2548109524658,"EPSG:4326",FALSE,2020,2020,"10951902","pendant","UA-002-64",30,-35,2020-05-15 13:29:00,2020-10-08 11:39:00,"clean",TRUE
714,"CLRCRK_H","Clear Creek, head","pyroclastic flow",-122.167895704873,46.2481705275558,"EPSG:4326",FALSE,2020,2020,"20685714","pendant","UA-002-64",30,-15,2020-05-15 13:58:00,2020-10-08 12:28:00,"clean",TRUE
715,"RDRCRK_U","Red Rock Creek","pyroclastic flow",-122.159233565429,46.2385941518634,"EPSG:4326",FALSE,2020,2020,"20137141","pendant","UA-002-64",30,-15,2020-05-27 10:52:00,2020-08-19 16:00:00,"clean",TRUE
716,"FORCRKW_H","Forsyth Creek West, head","pyroclastic flow",-122.166354201004,46.2274682787018,"EPSG:4326",FALSE,2020,2020,"10212995","pendant","UA-002-64",30,-25,2020-05-27 11:00:00,2020-10-08 09:30:00,"clean",TRUE
717,"FORCRK_L","Forsyth Creek, lower","pyroclastic flow",-122.162108981923,46.2439702644623,"EPSG:4326",FALSE,2020,2020,"10951895","pendant","UA-002-64",30,-12,2020-05-27 11:17:00,2020-10-08 10:36:00,"clean",TRUE
718,"WILSPR_C2","Willow Springs, confluence with Red Rock Creek","pyroclastic flow",-122.162178630261,46.2462117742195,"EPSG:4326",FALSE,2020,2020,"20685710","pendant","UA-002-64",30,-10,2020-05-27 11:28:00,2020-10-08 10:44:00,"clean",TRUE
719,"FORCRKE","Forsyth Creek East","pyroclastic flow",-122.163042194246,46.2312240879038,"EPSG:4326",FALSE,2020,2020,"20685713","pendant","UA-002-64",30,-20,2020-05-27 11:30:00,2020-10-08 09:54:00,"clean",TRUE
720,"FORCRK_U","Forsyth Creek, upper","pyroclastic flow",-122.162747030009,46.2361359346936,"EPSG:4326",FALSE,2020,2020,"10172849","pendant","UA-002-64",0.5,-20,2020-05-27 11:45:00,2020-10-08 10:13:00,"lost",TRUE
721,"WILSPR_U","Willow Springs, upper","pyroclastic flow",-122.160925354165,46.2501355794553,"EPSG:4326",FALSE,2020,2020,"20137151","pendant","UA-002-64",30,-20,2020-05-27 11:46:00,2020-10-08 11:00:00,"clean",TRUE
722,"WILSPRW_H","Willow Springs West, head","pyroclastic flow",-122.165815598473,46.2433313708118,"EPSG:4326",FALSE,2020,2020,"20685707","pendant","UA-002-64",30,-25,2020-05-27 12:15:00,2020-10-08 14:19:00,"lost",TRUE
723,"H49","Hummocks pond H49","debris avalanche",-122.263507001063,46.2847902640077,"EPSG:4326",FALSE,2020,2021,"10951892","pendant","UA-002-64",60,-70,2020-06-02 10:07:00,2021-09-01 16:27:00,"clean",TRUE
724,"H10","Hummocks pond H10","debris avalanche",-122.270244519437,46.2857514587075,"EPSG:4326",FALSE,2020,2021,"10951894","pendant","UA-002-64",60,-50,2020-06-02 10:51:00,2021-09-01 16:07:00,"clean",TRUE
725,"H16","Hummocks pond H16","debris avalanche",-122.270835241361,46.284279239845,"EPSG:4326",FALSE,2020,2021,"20137146","pendant","UA-002-64",60,-33.5,2020-06-02 11:03:00,2021-09-01 15:50:00,"clean",TRUE
726,"H02A","Hummocks pond H02A","debris avalanche",-122.270566720562,46.2839715295086,"EPSG:4326",FALSE,2020,2021,"20685712","pendant","UA-002-64",60,-50,2020-06-02 11:11:00,2021-09-01 15:54:00,"clean",TRUE
727,"H03B","Hummocks pond H03B","debris avalanche",-122.267432799766,46.2804865193204,"EPSG:4326",FALSE,2020,2020,"10172858","pendant","UA-002-64",60,-60,2020-06-02 12:22:00,2021-07-13 12:01:00,"lost",FALSE
728,"H04","Hummocks pond H04","debris avalanche",-122.264934353669,46.2780405011287,"EPSG:4326",FALSE,2020,2021,"20137143","pendant","UA-002-64",60,-56,2020-06-02 12:45:00,2021-09-01 11:57:00,"clean",TRUE
729,"H15","Hummocks pond H15","debris avalanche",-122.264970814452,46.2753137540796,"EPSG:4326",FALSE,2020,2020,"20137155","pendant","UA-002-64",60,-50,2020-06-02 13:57:00,2020-08-14 13:35:00,"lost",FALSE
730,"H13","Hummocks pond H13","debris avalanche",-122.26276564851,46.2752185563908,"EPSG:4326",FALSE,2020,2021,"20137161","pendant","UA-002-64",60,-50,2020-06-02 14:21:00,2021-09-01 12:21:00,"clean",TRUE
731,"H12","Hummocks pond 12","debris avalanche",-122.265430676675,46.2768376994055,"EPSG:4326",FALSE,2020,2021,"20685708","pendant","UA-002-64",60,-53,2020-06-02 14:27:00,2021-09-01 12:06:00,"clean",TRUE
732,"H05","Hummocks pond H05","debris avalanche",-122.267245025601,46.2780193339436,"EPSG:4326",FALSE,2020,2021,"20137139","pendant","UA-002-64",60,-50,2020-06-02 14:42:00,2021-09-01 12:51:00,"clean",TRUE
733,"H36","Hummocks pond H36","debris avalanche",-122.278742608394,46.2841403977681,"EPSG:4326",FALSE,2020,2021,"20685711","pendant","UA-002-64",60,-50,2020-06-03 10:56:00,2021-09-01 14:14:00,"clean",TRUE
734,"H42","Hummocks pond H42","debris avalanche",-122.286182553291,46.2860050745166,"EPSG:4326",FALSE,2020,2021,"20137149","pendant","UA-002-64",60,-50,2020-06-03 11:23:00,2021-09-01 14:45:00,"clean",TRUE
735,"H33","Hummocks pond H33","debris avalanche",-122.277845473212,46.2832617418546,"EPSG:4326",FALSE,2020,2021,"20685715","pendant","UA-002-64",60,-50,2020-06-03 12:57:00,2021-09-01 14:15:00,"clean",TRUE
736,"H29","Hummocks pond H29","debris avalanche",-122.273330146943,46.2831071336871,"EPSG:4326",FALSE,2020,2020,"20137157","pendant","UA-002-64",60,-39,2020-06-03 13:42:00,2020-07-13 13:23:00,"lost",FALSE
737,"H27","Hummocks pond H27","debris avalanche",-122.269764577451,46.2818154261126,"EPSG:4326",FALSE,2020,2021,"20137159","pendant","UA-002-64",60,-50,2020-06-03 14:03:00,2021-09-01 13:42:00,"clean",TRUE
738,"H07","Hummocks pond H07","debris avalanche",-122.26866864914,46.279306439978,"EPSG:4326",FALSE,2020,2020,"10951900","pendant","UA-002-64",60,-36,2020-06-03 14:51:00,2020-09-19 00:00:00,"clean",TRUE
739,"FORCRK","Forsyth Creek Riparian","pyroclastic flow",-122.165589605975,46.2282907027212,"EPSG:4326",TRUE,2020,2020,"20133755","pro-v2","U23-001",30,105,2020-06-11 11:25:00,2020-10-16 09:22:00,"clean",TRUE
740,"FORUPL","Forsyth Creek Upland","pyroclastic flow",-122.169240747478,46.2269582901427,"EPSG:4326",TRUE,2020,2020,"20133753","pro-v2","U23-001",30,100,2020-06-11 11:45:00,2020-10-16 08:43:00,"clean",TRUE
741,"BSTCRK","Basalt Creek Riparian","pyroclastic flow",-122.161689462774,46.2434091890031,"EPSG:4326",TRUE,2020,2020,"20699056","pro-v2","U23-001",30,100,2020-06-11 11:53:00,2020-10-16 12:44:00,"clean",TRUE
742,"PPCAST","Pumice Plain Castilleja","pyroclastic flow",-122.158489220598,46.244861677207,"EPSG:4326",TRUE,2020,2020,"20684634","pro-v2","U23-001",30,105,2020-06-11 12:08:00,2020-10-16 12:20:00,"clean",TRUE
743,"UPLSNE","Upland Shrub Northeast","pyroclastic flow",-122.155498069052,46.251274615971,"EPSG:4326",TRUE,2020,2020,"20133751","pro-v2","U23-001",30,75,2020-06-11 12:36:00,2020-10-15 12:40:00,"clean",TRUE
744,"UPLSNW","Upland Shrub Northwest","pyroclastic flow",-122.156564256228,46.2519664858862,"EPSG:4326",TRUE,2020,2020,"9905283","pro-v2","U23-001",30,105,2020-06-11 12:52:00,2020-10-15 13:03:00,"clean",TRUE
745,"PPWET1","Pumice Plain Wetland #1","pyroclastic flow",-122.173128524109,46.2487124942667,"EPSG:4326",TRUE,2020,2020,"20684633","pro-v2","U23-001",30,100,2020-06-11 13:00:00,2020-10-15 14:11:00,"clean",TRUE
746,"PPWET2","Pumice Plain Wetland #2","pyroclastic flow",-122.158106506131,46.2546148491271,"EPSG:4326",TRUE,2020,2020,"10560915","pro-v2","U23-001",30,105,2020-06-11 13:12:00,2020-10-15 13:24:00,"clean",TRUE
747,"PPUPL1","Pumice Plain Upland #1","pyroclastic flow",-122.176838117238,46.247020266064,"EPSG:4326",TRUE,2020,2020,"20699059","pro-v2","U23-001",30,100,2020-06-11 13:15:00,2020-10-15 14:22:00,"clean",TRUE
748,"PPUPL2","Pumice Plain Upland #2","pyroclastic flow",-122.159784968838,46.2526022006146,"EPSG:4326",TRUE,2020,2020,"9905286","pro-v2","U23-001",30,110,2020-06-11 13:27:00,2020-10-15 13:12:00,"clean",TRUE
749,"UPLSHS","Upland Shrub South","pyroclastic flow",-122.16118390326,46.2510464756402,"EPSG:4326",TRUE,2020,2020,"20699057","pro-v2","U23-001",30,80,2020-06-11 13:38:00,2020-10-15 13:33:00,"clean",TRUE
750,"PMPWEB","Pumice Plain Web","pyroclastic flow",-122.165432664036,46.2471985745646,"EPSG:4326",TRUE,2020,2020,"9905284","pro-v2","U23-001",30,105,2020-06-11 13:45:00,2020-10-15 13:49:00,"lost",TRUE
751,"WILSPR","Willow Springs Riparian","pyroclastic flow",-122.164728841296,46.2431434358642,"EPSG:4326",TRUE,2020,2020,"10943620","pro-v2","U23-001",30,110,2020-06-11 14:10:00,2020-10-16 11:35:00,"clean",TRUE
752,"WILSPU","Willow Springs Upland","pyroclastic flow",-122.16352210257,46.2423156126896,"EPSG:4326",TRUE,2020,2020,"10560916","pro-v2","U23-001",30,100,2020-06-11 14:15:00,2020-10-16 11:55:00,"clean",TRUE
753,"RDRUPL","Red Rock Creek Upland","pyroclastic flow",-122.159865611179,46.2388237986033,"EPSG:4326",TRUE,2020,2020,"10560917","pro-v2","U23-001",30,110,2020-06-11 14:35:00,2020-10-16 13:15:00,"clean",TRUE
754,"RDRCRK","Red Rock Creek Riparian","pyroclastic flow",-122.159147409643,46.2374415171224,"EPSG:4326",TRUE,2020,2020,"9905285","pro-v2","U23-001",30,105,2020-06-11 14:45:00,2020-10-16 13:28:00,"clean",TRUE
755,"PMPGRN","Pumice Plain Greenery","pyroclastic flow",-122.151754042822,46.2282068810986,"EPSG:4326",TRUE,2020,2020,"20133750","pro-v2","U23-001",30,95,2020-06-11 15:00:00,2020-10-16 10:15:00,"clean",TRUE
756,"TEPFOR","Tephra Forest","tephra fall",-122.009632037675,46.307064804247,"EPSG:4326",TRUE,2020,2020,"10943617","pro-v2","U23-001",30,100,2020-06-24 13:45:00,2020-10-19 12:43:00,"clean",TRUE
757,"TEPCUT","Tephra Clearcut","tephra fall",-122.004924548926,46.3081309198799,"EPSG:4326",TRUE,2020,2020,"20133748","pro-v2","U23-001",30,100,2020-06-24 15:00:00,2020-10-19 14:50:00,"clean",TRUE
758,"BLDFOR","Blowdown Forest","blowdown",-122.083964935298,46.3033195669328,"EPSG:4326",TRUE,2020,2020,"20684635","pro-v2","U23-001",30,100,2020-06-24 17:00:00,2020-10-20 13:27:00,"clean",TRUE
759,"BLDCUT","Blowdown Clearcut","blowdown",-122.079478955612,46.266473764883,"EPSG:4326",TRUE,2020,2020,"20699058","pro-v2","U23-001",30,100,2020-06-25 06:15:00,2020-10-20 15:30:00,"clean",TRUE
760,"REFCUT","Reference Clearcut","reference",-121.802914515458,46.4853264852016,"EPSG:4326",TRUE,2020,2020,"10943614","pro-v2","U23-001",30,100,2020-06-25 12:50:00,2020-10-19 13:12:00,"clean",TRUE
761,"REFFOR","Reference Forest","reference",-121.809368578433,46.487499783632,"EPSG:4326",TRUE,2020,2020,"20133754","pro-v2","U23-001",30,100,2020-06-25 14:15:00,2020-10-19 14:09:00,"clean",TRUE
762,"SUNISL","Sunken Island","Spirit Lake",-122.140054998105,46.258215484174,"EPSG:4326",FALSE,2020,2021,"10172864","pendant","UA-002-64",60,-100,2020-10-15 11:00:00,2021-09-23 11:48:00,"clean",TRUE
763,"SUNISL","Sunken Island","Spirit Lake",-122.140054998105,46.258215484174,"EPSG:4326",FALSE,2020,2021,"10951889","pendant","UA-002-64",60,-1000,2020-10-15 11:00:00,2021-09-23 11:48:00,"clean",TRUE
764,"SUNISL","Sunken Island","Spirit Lake",-122.140054998105,46.258215484174,"EPSG:4326",FALSE,2020,2021,"20137144","pendant","UA-002-64",60,-2000,2020-10-15 11:00:00,2021-09-23 11:48:00,"clean",TRUE
765,"DUCKBW","Duck Bay West","Spirit Lake",-122.149234001459,46.254495167354,"EPSG:4326",FALSE,2020,2021,,"pendant","UA-002-64",60,-100,2020-10-15 11:27:00,,"lost",FALSE
766,"DUCKBW","Duck Bay West","Spirit Lake",-122.149234001459,46.254495167354,"EPSG:4326",FALSE,2020,2021,,"pendant","UA-002-64",60,-600,2020-10-15 11:27:00,,"lost",FALSE
767,"DUCKBE","Duck Bay East","Spirit Lake",-122.146269880492,46.2507020762844,"EPSG:4326",FALSE,2020,2021,"10951901","pendant","UA-002-64",60,-100,2020-10-15 11:45:00,2021-09-23 11:22:00,"clean",TRUE
768,"DUCKBE","Duck Bay East","Spirit Lake",-122.146269880492,46.2507020762844,"EPSG:4326",FALSE,2020,2021,"10951888","pendant","UA-002-64",60,-600,2020-10-15 11:45:00,2021-09-23 11:18:00,"clean",TRUE
769,"RDRCRK","Red Rock Creek Riparian","pyroclastic flow",-122.159147409643,46.2374415171224,"EPSG:4326",TRUE,2021,2021,"10943620","pro-v2","U23-001",60,100,2021-07-29 07:49:00,2021-10-28 12:52:00,"clean",TRUE
770,"RDRUPL","Red Rock Creek Upland","pyroclastic flow",-122.159865611179,46.2388237986033,"EPSG:4326",TRUE,2021,2021,"9905284","pro-v2","U23-001",60,100,2021-07-29 07:53:00,2021-10-28 12:40:00,"clean",TRUE
771,"WILSPU","Willow Springs Upland","pyroclastic flow",-122.16352210257,46.2423156126896,"EPSG:4326",TRUE,2021,2021,"9905285","pro-v2","U23-001",60,100,2021-07-29 08:04:00,2021-10-28 13:15:00,"clean",TRUE
772,"BSTCRK","Basalt Creek Riparian","pyroclastic flow",-122.161689462774,46.2434091890031,"EPSG:4326",TRUE,2021,2021,"9905286","pro-v2","U23-001",60,100,2021-07-29 08:08:00,2021-10-28 13:05:00,"clean",TRUE
773,"WILSPR","Willow Springs Riparian","pyroclastic flow",-122.164728841296,46.2431434358642,"EPSG:4326",TRUE,2021,2021,"9905283","pro-v2","U23-001",60,100,2021-07-29 08:21:00,2021-10-28 13:25:00,"clean",TRUE
774,"PMPWEB","Pumice Plain Web","pyroclastic flow",-122.165432664036,46.2471985745646,"EPSG:4326",TRUE,2021,2021,"10560916","pro-v2","U23-001",60,100,2021-07-29 08:31:00,2021-10-20 12:27:00,"clean",TRUE
775,"PPWET1","Pumice Plain Wetland #1","pyroclastic flow",-122.173128524109,46.2487124942667,"EPSG:4326",TRUE,2021,2021,"20133751","pro-v2","U23-001",60,100,2021-07-29 09:04:00,2021-10-20 13:02:00,"clean",TRUE
776,"PPUPL1","Pumice Plain Upland #1","pyroclastic flow",-122.176838117238,46.247020266064,"EPSG:4326",TRUE,2021,2021,"20133750","pro-v2","U23-001",60,100,2021-07-29 09:14:00,2021-10-20 12:48:00,"clean",TRUE
777,"UPLSHS","Upland Shrub South","pyroclastic flow",-122.16118390326,46.2510464756402,"EPSG:4326",TRUE,2021,2021,"10560917","pro-v2","U23-001",60,100,2021-07-29 09:47:00,2021-10-22 11:48:00,"clean",TRUE
778,"PPUPL2","Pumice Plain Upland #2","pyroclastic flow",-122.159784968838,46.2526022006146,"EPSG:4326",TRUE,2021,2021,"20133755","pro-v2","U23-001",60,100,2021-07-29 10:08:00,2021-10-22 11:39:00,"clean",TRUE
779,"PPWET2","Pumice Plain Wetland #2","pyroclastic flow",-122.158106506131,46.2546148491271,"EPSG:4326",TRUE,2021,2021,"10560915","pro-v2","U23-001",60,100,2021-07-29 10:32:00,2021-10-22 12:21:00,"clean",TRUE
780,"UPLSNW","Upland Shrub Northwest","pyroclastic flow",-122.155498069052,46.251274615971,"EPSG:4326",TRUE,2021,2021,"20699056","pro-v2","U23-001",60,100,2021-07-29 10:47:00,2021-10-22 12:41:00,"clean",TRUE
781,"UPLSNE","Upland Shrub Northeast","pyroclastic flow",-122.156564256228,46.2519664858862,"EPSG:4326",TRUE,2021,2021,"20684633","pro-v2","U23-001",60,100,2021-07-29 10:57:00,2021-10-22 12:57:00,"clean",TRUE
782,"PPCAST","Pumice Plain Castilleja","pyroclastic flow",-122.158489220598,46.244861677207,"EPSG:4326",TRUE,2021,2021,"20133753","pro-v2","U23-001",60,100,2021-07-29 11:10:00,2021-10-22 14:06:00,"clean",FALSE
783,"PMPGRN","Pumice Plain Greenery","pyroclastic flow",-122.151754042822,46.2282068810986,"EPSG:4326",TRUE,2021,2021,"20699057","pro-v2","U23-001",60,100,2021-07-29 19:02:00,2021-10-20 13:15:00,"clean",TRUE
784,"FORCRK","Forsyth Creek Riparian","pyroclastic flow",-122.165589605975,46.2282907027212,"EPSG:4326",TRUE,2021,2021,"20684634","pro-v2","U23-001",60,100,2021-07-29 19:58:00,2021-10-20 12:20:00,"clean",TRUE
785,"FORUPL","Forsyth Creek Upland","pyroclastic flow",-122.169240747478,46.2269582901427,"EPSG:4326",TRUE,2021,2021,"20699059","pro-v2","U23-001",60,100,2021-07-29 20:22:00,2021-10-20 12:38:00,"clean",TRUE
786,"DUCKBE","Duck Bay East","Spirit Lake",-122.146269880492,46.2507020762844,"EPSG:4326",FALSE,2021,2022,"20137159","pendant","UA-002-64",60,-600,2021-09-23 11:18:00,2022-10-01 10:38:00,"clean",TRUE
787,"DUCKBE","Duck Bay East","Spirit Lake",-122.146269880492,46.2507020762844,"EPSG:4326",FALSE,2021,2022,"20685711","pendant","UA-002-64",60,-100,2021-09-23 11:22:00,2022-10-01 10:38:00,"clean",TRUE
788,"SUNISL","Sunken Island","Spirit Lake",-122.140054998105,46.258215484174,"EPSG:4326",FALSE,2021,2022,"20137161","pendant","UA-002-64",60,-100,2021-09-23 11:48:00,2022-10-01 10:19:00,"clean",TRUE
789,"SUNISL","Sunken Island","Spirit Lake",-122.140054998105,46.258215484174,"EPSG:4326",FALSE,2021,2022,"20685712","pendant","UA-002-64",60,-1000,2021-09-23 11:48:00,2022-10-01 10:19:00,"clean",TRUE
790,"SUNISL","Sunken Island","Spirit Lake",-122.140054998105,46.258215484174,"EPSG:4326",FALSE,2021,2022,"20685715","pendant","UA-002-64",60,-2000,2021-09-23 11:48:00,2022-10-01 10:19:00,"clean",TRUE
791,"PMPGRN","Pumice Plain Greenery","pyroclastic flow",-122.151754042822,46.2282068810986,"EPSG:4326",TRUE,2022,2022,"20699059","pro-v2","U23-001",30,100,2022-07-07 10:52:00,2022-10-13 13:45:00,"clean",TRUE
792,"FORCRK","Forsyth Creek Riparian","pyroclastic flow",-122.165589605975,46.2282907027212,"EPSG:4326",TRUE,2022,2022,"20699056","pro-v2","U23-001",30,100,2022-07-07 12:38:00,2022-10-13 15:00:00,"clean",TRUE
793,"FORUPL","Forsyth Creek Upland","pyroclastic flow",-122.169240747478,46.2269582901427,"EPSG:4326",TRUE,2022,2022,"9905283","pro-v2","U23-001",30,100,2022-07-07 13:44:00,2022-10-13 14:35:00,"clean",TRUE
794,"FORCRKW_H","Forsyth Creek West, head","pyroclastic flow",-122.166354201004,46.2274682787018,"EPSG:4326",FALSE,2022,2022,"20685713","pendant","UA-002-64",30,,2022-07-07 14:11:00,2022-10-13 14:24:00,"clean",TRUE
795,"FORCRKE","Forsyth Creek East","pyroclastic flow",-122.163042194246,46.2312240879038,"EPSG:4326",FALSE,2022,2022,"10951898","pendant","UA-002-64",30,,2022-07-07 14:35:00,2022-10-13 15:13:00,"clean",TRUE
796,"FORCRK_U","Forsyth Creek, upper","pyroclastic flow",-122.162747030009,46.2361359346936,"EPSG:4326",FALSE,2022,2022,"20685714","pendant","UA-002-64",30,,2022-07-07 15:05:00,2022-10-13 15:30:00,"clean",TRUE
797,"RDRCRK","Red Rock Creek Riparian","pyroclastic flow",-122.159147409643,46.2374415171224,"EPSG:4326",TRUE,2022,2022,"10943620","pro-v2","U23-001",30,100,2022-07-07 15:42:00,2022-10-13 13:16:00,"clean",TRUE
798,"RDRUPL","Red Rock Creek Upland","pyroclastic flow",-122.159865611179,46.2388237986033,"EPSG:4326",TRUE,2022,2022,"20133750","pro-v2","U23-001",30,100,2022-07-07 16:00:00,2022-10-13 13:08:00,"clean",TRUE
799,"PMPWEB","Pumice Plain Web","pyroclastic flow",-122.165432664036,46.2471985745646,"EPSG:4326",TRUE,2022,2022,"9905285","pro-v2","U23-001",30,100,2022-07-07 17:42:00,2022-09-30 15:27:00,"clean",TRUE
800,"CLRCRK_H","Clear Creek, head","pyroclastic flow",-122.167895704873,46.2481705275558,"EPSG:4326",FALSE,2022,2022,"20685710","pendant","UA-002-64",30,,2022-07-07 17:55:00,2022-10-13 12:01:00,"clean",TRUE
801,"PPWET1","Pumice Plain Wetland #1","pyroclastic flow",-122.173128524109,46.2487124942667,"EPSG:4326",TRUE,2022,2022,"9905284","pro-v2","U23-001",30,100,2022-07-07 18:15:00,2022-09-30 15:48:00,"clean",TRUE
802,"PPUPL1","Pumice Plain Upland #1","pyroclastic flow",-122.176838117238,46.247020266064,"EPSG:4326",TRUE,2022,2022,"10560917","pro-v2","U23-001",30,100,2022-07-07 18:28:00,2022-09-30 15:58:00,"clean",TRUE
803,"GEOCRKW_L","Geothermal Creek West, lower","pyroclastic flow",-122.169986354195,46.2523347198909,"EPSG:4326",FALSE,2022,2022,"20685706","pendant","UA-002-64",30,,2022-07-07 19:05:00,2022-10-13 10:52:00,"clean",TRUE
804,"CMPCRK_U","Camp Creek, upper","pyroclastic flow",-122.173532352688,46.2555104032148,"EPSG:4326",FALSE,2022,2022,"10951901","pendant","UA-002-64",30,,2022-07-07 19:29:00,2022-10-13 10:07:00,"clean",TRUE
805,"CMPCRK_L","Camp Creek, lower","pyroclastic flow",-122.169650984019,46.2573632741788,"EPSG:4326",FALSE,2022,2022,"10951889","pendant","UA-002-64",30,,2022-07-07 19:55:00,2022-10-13 10:22:00,"clean",TRUE
806,"WILSPU","Willow Springs Upland","pyroclastic flow",-122.16352210257,46.2423156126896,"EPSG:4326",TRUE,2022,2022,"20133751","pro-v2","U23-001",30,100,2022-07-08 10:52:00,2022-09-30 14:37:00,"clean",TRUE
807,"BSTCRK","Basalt Creek Riparian","pyroclastic flow",-122.161689462774,46.2434091890031,"EPSG:4326",TRUE,2022,2022,"20684633","pro-v2","U23-001",30,100,2022-07-08 11:09:00,2022-09-30 14:52:00,"clean",TRUE
808,"WILSPRW_H","Willow Springs West, head","pyroclastic flow",-122.165815598473,46.2433313708118,"EPSG:4326",FALSE,2022,2022,"10951888","pendant","UA-002-64",30,,2022-07-08 11:40:00,2022-10-13 14:55:00,"clean",TRUE
